time,Axis1,Axis2,Axis3,Steps,HR,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Vector Magnitude,pid,pitch,roll,yaw
2020-Jan-01 11:34:05,10.2,3.8,24.8,0.6,82.8,0.0,0.4,0.6,0.0,27.566000000000003,1,22.123981412849215,22.123981412849215,22.123981412849215
2020-Jan-01 11:34:10,18.6,10.2,60.8,0.6,83.2,0.0,0.8,0.2,0.0,65.984,1,16.78881745398992,16.78881745398992,16.78881745398992
2020-Jan-01 11:34:15,5.2,17.8,46.2,0.2,81.6,0.0,0.4,0.6,0.0,51.874,1,5.995704226026182,5.995704226026182,5.995704226026182
2020-Jan-01 11:34:20,0.0,0.0,37.4,0.0,79.8,0.0,0.0,1.0,0.0,37.4,1,0.0,0.0,0.0
2020-Jan-01 11:34:25,3.4,0.0,44.4,0.0,79.4,0.0,0.2,0.8,0.0,44.751999999999995,1,4.378968607752393,4.378968607752393,4.378968607752393
2020-Jan-01 11:34:30,0.0,0.0,27.0,0.0,81.0,0.0,0.0,1.0,0.0,27.0,1,0.0,0.0,0.0
2020-Jan-01 11:34:35,0.0,0.0,27.5,0.0,82.0,0.0,0.0,1.0,0.0,27.5,1,0.0,0.0,0.0
2020-Jan-01 11:34:40,1.0,0.0,42.6,0.0,82.0,0.0,0.0,1.0,0.0,42.636,1,1.3447243887023312,1.3447243887023312,1.3447243887023312
2020-Jan-01 11:34:45,0.0,0.0,44.4,0.0,83.0,0.0,0.0,1.0,0.0,44.4,1,0.0,0.0,0.0
2020-Jan-01 11:34:50,0.0,0.0,46.8,0.0,83.2,0.0,0.0,1.0,0.0,46.8,1,0.0,0.0,0.0
2020-Jan-01 11:34:55,0.0,0.0,25.4,0.0,82.6,0.0,0.0,1.0,0.0,25.4,1,0.0,0.0,0.0
2020-Jan-01 11:35:00,37.8,34.2,64.6,0.8,83.4,0.0,1.0,0.0,0.0,87.172,1,27.345250482669112,27.345250482669112,27.345250482669112
2020-Jan-01 11:35:05,18.9,17.1,35.675,0.4,86.2,0.0,0.5,0.5,0.0,46.961,1,25.535517430131527,25.535517430131527,25.535517430131527
