trial_id,loss,mcc,acc,macroF1,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.structure,config.learning_rate,config.batch_size,config.monitor,config.shared_output_size,config.opt_step_size,config.weight_decay,config.dropout_input_layers,config.dropout_inner_layers,config.sleep_metrics
a41aa_00364,1.0897431373596191,0.0,0.44921875,0.20664869248867035,4.41544508934021,True,,,6,ecb87dd811564df78d9cfa3d71e40bee,2021-10-12_09-20-38,1634019638,31.50048327445984,23536,crimv3mgpu003,10.141.0.1,31.50048327445984,0,6,"364_batch_size=128,dropout_inner_layers=0.10357,dropout_input_layers=0.71761,learning_rate=4.3548e-06,monitor=mcc,opt_step_size=3,shared_output_size=46,weight_decay=0.00029934",mpl,4.354778360289968e-06,128,mcc,46,3,0.000299342374384244,0.7176143882874023,0.1035659059884243,['totalSleepTime']
a41aa_00365,0.8840455412864685,0.31808170676231384,0.5598958134651184,0.5406476855278015,4.335914850234985,True,,,81,9920d7d63e5d406991f9fd9f2b69ce02,2021-10-12_09-26-45,1634020005,364.4603707790375,34561,crimv3mgpu003,10.141.0.1,364.4603707790375,0,81,"365_batch_size=128,dropout_inner_layers=0.46752,dropout_input_layers=0.58543,learning_rate=1.7137e-05,monitor=loss,opt_step_size=8,shared_output_size=49,weight_decay=0.0033311",mpl,1.7137460237403308e-05,128,loss,49,8,0.0033311156916869173,0.5854337155843647,0.4675193697397797,['totalSleepTime']
a41aa_00366,1.0469152927398682,0.0,0.44921875,0.20664869248867035,4.448957443237305,True,,,10,74b9b248fa074c47bb0737cefc98e005,2021-10-12_09-27-38,1634020058,49.401248931884766,158741,crimv3mgpu003,10.141.0.1,49.401248931884766,0,10,"366_batch_size=128,dropout_inner_layers=0.81949,dropout_input_layers=0.67959,learning_rate=0.067605,monitor=loss,opt_step_size=1,shared_output_size=221,weight_decay=6.9604e-05",mpl,0.06760450367942382,128,loss,221,1,6.96040630118343e-05,0.6795949755829191,0.8194926458728108,['totalSleepTime']
a41aa_00367,1.0477010011672974,0.0,0.44921875,0.20664869248867035,4.78624153137207,True,,,8,ef6ed6528ff0452e9243039464c99476,2021-10-12_09-28-23,1634020103,42.70455288887024,174321,crimv3mgpu003,10.141.0.1,42.70455288887024,0,8,"367_batch_size=64,dropout_inner_layers=0.59851,dropout_input_layers=0.48362,learning_rate=0.019908,monitor=loss,opt_step_size=11,shared_output_size=150,weight_decay=0.0089336",mpl,0.019908376567258575,64,loss,150,11,0.008933611373910575,0.4836231486463488,0.5985127207939871,['totalSleepTime']
a41aa_00368,0.9524611234664917,0.3429356515407562,0.58203125,0.5867637395858765,4.256467580795288,True,,,15,0e1fb5ae80b84cdbb704ce0d842577b4,2021-10-12_09-29-38,1634020178,70.23735189437866,184796,crimv3mgpu003,10.141.0.1,70.23735189437866,0,15,"368_batch_size=256,dropout_inner_layers=0.60918,dropout_input_layers=0.96704,learning_rate=0.00047281,monitor=loss,opt_step_size=10,shared_output_size=244,weight_decay=0.0025675",mpl,0.00047281238989042195,256,loss,244,10,0.00256747406073238,0.9670366001039498,0.6091771695729061,['totalSleepTime']
a41aa_00369,0.847030758857727,0.4141399562358856,0.6263020634651184,0.6316823363304138,4.557589769363403,True,,,9,0d333d8b5bea47aaa8b8a52646b8d788,2021-10-12_09-30-29,1634020229,47.000327825546265,7532,crimv3mgpu003,10.141.0.1,47.000327825546265,0,9,"369_batch_size=64,dropout_inner_layers=0.1068,dropout_input_layers=0.73112,learning_rate=0.00015926,monitor=loss,opt_step_size=10,shared_output_size=35,weight_decay=0.00018636",mpl,0.00015926435971758517,64,loss,35,10,0.000186362166037345,0.731121640786014,0.10679907905362684,['totalSleepTime']
a41aa_00370,1.0409733057022095,0.1484229564666748,0.47265625,0.3382904529571533,4.528799772262573,True,,,77,ef356790372744909c6a1ef4c8837753,2021-10-12_09-36-40,1634020600,367.73967146873474,20410,crimv3mgpu003,10.141.0.1,367.73967146873474,0,77,"370_batch_size=64,dropout_inner_layers=0.80451,dropout_input_layers=0.027084,learning_rate=8.7155e-06,monitor=loss,opt_step_size=16,shared_output_size=219,weight_decay=0.0015379",mpl,8.715546222126217e-06,64,loss,219,16,0.0015379153750584439,0.027084094675761783,0.8045095958319503,['totalSleepTime']
a41aa_00371,1.1745264530181885,0.3819209039211273,0.6145833134651184,0.6157305240631104,4.668850898742676,True,,,13,97a91d82018a400893e9f33ff349f11a,2021-10-12_09-37-50,1634020670,66.02869081497192,144469,crimv3mgpu003,10.141.0.1,66.02869081497192,0,13,"371_batch_size=64,dropout_inner_layers=0.41198,dropout_input_layers=0.025729,learning_rate=0.0013921,monitor=mcc,opt_step_size=17,shared_output_size=106,weight_decay=0.00017756",mpl,0.0013921328116947454,64,mcc,106,17,0.00017755632731426702,0.02572916819012827,0.41197806858858166,['totalSleepTime']
a41aa_00372,1.048708438873291,0.0,0.44921875,0.20664869248867035,4.5868096351623535,True,,,6,c2b84d0772414de48e46118587bdd95b,2021-10-12_09-38-26,1634020706,32.46686553955078,167521,crimv3mgpu003,10.141.0.1,32.46686553955078,0,6,"372_batch_size=64,dropout_inner_layers=0.13733,dropout_input_layers=0.98179,learning_rate=0.033501,monitor=mcc,opt_step_size=19,shared_output_size=244,weight_decay=1.6098e-05",mpl,0.03350056388477136,64,mcc,244,19,1.6097654799246907e-05,0.981785867330874,0.13733087482312367,['totalSleepTime']
a41aa_00373,1.0473262071609497,0.0,0.44921875,0.20664869248867035,4.584619998931885,True,,,100,cacaae829be44d2cbbe700bc5d48371a,2021-10-12_09-45-58,1634021158,448.9392364025116,178804,crimv3mgpu003,10.141.0.1,448.9392364025116,0,100,"373_batch_size=128,dropout_inner_layers=0.99183,dropout_input_layers=0.12045,learning_rate=5.6935e-05,monitor=loss,opt_step_size=11,shared_output_size=107,weight_decay=3.9735e-05",mpl,5.693515438081961e-05,128,loss,107,11,3.9734666684415345e-05,0.12045381040080938,0.9918333670561341,['totalSleepTime']
a41aa_00374,0.962753176689148,0.3675474226474762,0.6002604365348816,0.6032798290252686,4.224721431732178,True,,,15,399a53c7e54945d59bacc4007146b4ca,2021-10-12_09-47-13,1634021233,70.8354229927063,130183,crimv3mgpu003,10.141.0.1,70.8354229927063,0,15,"374_batch_size=256,dropout_inner_layers=0.65337,dropout_input_layers=0.052641,learning_rate=0.00071518,monitor=loss,opt_step_size=17,shared_output_size=156,weight_decay=0.0076968",mpl,0.0007151814314761295,256,loss,156,17,0.007696799463075158,0.05264137282228365,0.6533730984812959,['totalSleepTime']
a41aa_00375,1.0652495622634888,0.0,0.44921875,0.20664869248867035,4.564591884613037,True,,,6,f5c79ae50f224f3997febe336afa31ab,2021-10-12_09-47-50,1634021270,32.78840088844299,151431,crimv3mgpu003,10.141.0.1,32.78840088844299,0,6,"375_batch_size=64,dropout_inner_layers=0.61539,dropout_input_layers=0.36163,learning_rate=3.2287e-06,monitor=mcc,opt_step_size=12,shared_output_size=2,weight_decay=3.5537e-05",mpl,3.228728228630775e-06,64,mcc,2,12,3.553738855826057e-05,0.36162929078536665,0.6153873978425339,['totalSleepTime']
a41aa_00376,1.3469288349151611,0.40429142117500305,0.6276041865348816,0.6312092542648315,5.524706602096558,True,,,8,5d418a425f3e4acda07b08728e2b0d90,2021-10-12_09-48-42,1634021322,49.327057123184204,162092,crimv3mgpu003,10.141.0.1,49.327057123184204,0,8,"376_batch_size=32,dropout_inner_layers=0.048921,dropout_input_layers=0.079852,learning_rate=0.00046775,monitor=loss,opt_step_size=19,shared_output_size=26,weight_decay=0.0035196",mpl,0.0004677473340776056,32,loss,26,19,0.0035195762426116456,0.07985169094680211,0.04892103890188371,['totalSleepTime']
a41aa_00377,1.0474294424057007,0.0,0.44921875,0.20664869248867035,4.655029773712158,True,,,6,0498826406c544a99ab5aaa65e4df9df,2021-10-12_09-49-19,1634021359,32.76419496536255,178046,crimv3mgpu003,10.141.0.1,32.76419496536255,0,6,"377_batch_size=64,dropout_inner_layers=0.85735,dropout_input_layers=0.84206,learning_rate=0.0044417,monitor=mcc,opt_step_size=14,shared_output_size=172,weight_decay=0.0064987",mpl,0.004441650600384511,64,mcc,172,14,0.006498742658346264,0.8420643220142956,0.8573547992409168,['totalSleepTime']
a41aa_00378,0.9682710766792297,0.3445050120353699,0.59375,0.5739602446556091,4.169481039047241,True,,,20,2e8ba20aeb024af29a1718bcb92c7d23,2021-10-12_09-50-54,1634021454,92.16107749938965,189877,crimv3mgpu003,10.141.0.1,92.16107749938965,0,20,"378_batch_size=256,dropout_inner_layers=0.1577,dropout_input_layers=0.29202,learning_rate=0.00010393,monitor=loss,opt_step_size=4,shared_output_size=63,weight_decay=1.815e-05",mpl,0.00010392623303079396,256,loss,63,4,1.815020856107577e-05,0.29202037283020577,0.15769756620366981,['totalSleepTime']
a41aa_00379,1.0195926427841187,0.0,0.44921875,0.20664869248867035,4.388027191162109,True,,,6,d2ac614178ca4d8bb7fb284396dd8353,2021-10-12_09-51-30,1634021490,31.31732201576233,27373,crimv3mgpu003,10.141.0.1,31.31732201576233,0,6,"379_batch_size=128,dropout_inner_layers=0.67892,dropout_input_layers=0.50249,learning_rate=0.00010708,monitor=mcc,opt_step_size=18,shared_output_size=107,weight_decay=0.00036822",mpl,0.00010708164588747565,128,mcc,107,18,0.0003682211860340203,0.5024935958107457,0.6789249732386766,['totalSleepTime']
a41aa_00380,1.1101610660552979,0.3816951811313629,0.6080729365348816,0.6185587048530579,4.359136343002319,True,,,9,f1b33a8b327341a281785f0b2e4eb27e,2021-10-12_09-52-18,1634021538,44.724445819854736,38848,crimv3mgpu003,10.141.0.1,44.724445819854736,0,9,"380_batch_size=128,dropout_inner_layers=0.34394,dropout_input_layers=0.33251,learning_rate=0.0033462,monitor=loss,opt_step_size=3,shared_output_size=212,weight_decay=1.5261e-05",mpl,0.003346236034411128,128,loss,212,3,1.5261237447783256e-05,0.3325141762628321,0.3439439683505485,['totalSleepTime']
a41aa_00381,0.9520595669746399,0.23246385157108307,0.5026041865348816,0.40061378479003906,5.353491306304932,True,,,99,e2c279a5ffbe4dd581f09cbc2733a580,2021-10-12_10-01-38,1634022098,556.4983756542206,55054,crimv3mgpu003,10.141.0.1,556.4983756542206,0,99,"381_batch_size=32,dropout_inner_layers=0.67179,dropout_input_layers=0.22656,learning_rate=1.2624e-05,monitor=loss,opt_step_size=10,shared_output_size=243,weight_decay=7.1447e-05",mpl,1.2624076654079849e-05,32,loss,243,10,7.14473915887558e-05,0.2265574904341292,0.6717867328796556,['totalSleepTime']
a41aa_00382,0.9585124254226685,0.4023171663284302,0.6223958134651184,0.6292405128479004,5.606963157653809,True,,,10,eb2f8616ee3a446881f243f356b2f14f,2021-10-12_10-02-43,1634022163,60.15338349342346,32648,crimv3mgpu003,10.141.0.1,60.15338349342346,0,10,"382_batch_size=32,dropout_inner_layers=0.45264,dropout_input_layers=0.86966,learning_rate=0.0024353,monitor=loss,opt_step_size=2,shared_output_size=11,weight_decay=0.00026863",mpl,0.0024353222808605668,32,loss,11,2,0.0002686301547748193,0.8696598063459803,0.45264275268828424,['totalSleepTime']
